סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
2,937,כפר אוריה,364,1,1,0,541,424,0,424,30,0,1,0,0,0,81,25,0,1,0,1,0,0,0,2,7,66,66,0,0,0,140,0,0,0,0,0,0,0,0,4
13,6509,כפר הנגיד,582,2,1,0,410,305,0,305,20,2,1,0,0,0,21,12,0,1,0,0,0,0,0,3,14,48,10,0,0,0,170,0,0,0,0,0,0,0,0,3
6,2438,כרמיאל,1139,31,13,0,552,291,3,288,4,64,3,0,0,0,0,7,0,0,0,0,0,0,0,2,61,68,5,0,0,0,46,0,0,0,0,0,0,0,2,26
12,5437,לוד,7000,10,43,0,731,470,3,467,4,4,100,0,0,0,3,185,0,0,0,0,0,0,11,19,6,80,2,1,0,0,33,0,0,0,0,0,0,0,0,19
12,5438,לוד,7000,11,16,0,403,223,3,220,4,0,9,0,1,0,0,15,0,0,0,0,0,0,2,6,23,91,1,0,0,0,46,0,2,0,0,0,0,0,0,20
2,938,לוזית,52,1,1,0,451,340,1,339,16,8,2,1,0,0,10,22,0,1,0,0,0,0,0,6,8,137,14,0,0,0,63,0,0,0,0,0,0,0,0,51
5,1861,מגדל העמק,874,2,1,0,582,296,3,293,7,3,0,0,0,0,0,7,0,1,0,0,0,0,0,6,33,143,0,2,0,0,30,0,0,0,0,0,1,0,0,60
5,2036,מגידו,586,1,2,0,629,466,1,465,53,0,1,0,0,0,1,5,0,0,0,0,0,0,0,2,11,43,79,0,0,0,268,0,0,0,0,0,0,0,0,2
12,5740,מודיעין עילית,3797,38.3,24,0,691,579,12,567,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,134
12,5566,מודיעין-מכבים-רעות,1200,31,2,0,599,436,4,432,39,7,4,1,0,0,0,16,0,1,0,0,0,0,0,2,21,84,47,0,1,0,202,0,0,0,0,0,0,0,0,7
12,5583,מודיעין-מכבים-רעות,1200,60,107,0,761,596,0,596,38,7,0,0,0,0,0,90,0,0,0,0,0,0,0,12,27,172,31,0,0,0,211,1,0,0,0,0,0,0,0,7
12,5530,מודיעין-מכבים-רעות,1200,79,6,0,607,455,2,453,39,6,0,0,0,0,0,109,0,0,1,0,0,0,0,5,25,90,20,1,0,0,154,1,0,0,0,0,0,0,0,2
12,5594,מודיעין-מכבים-רעות,1200,80,20,0,575,461,1,460,43,5,1,0,0,0,2,41,0,0,0,0,0,0,0,5,24,162,5,0,0,0,146,0,0,0,0,0,0,0,0,26
12,5533,מודיעין-מכבים-רעות,1200,91,106,0,544,404,3,401,21,2,0,0,0,0,1,103,0,0,0,0,0,0,0,6,9,97,10,0,0,0,144,0,1,0,0,0,0,0,0,7
12,5541,מודיעין-מכבים-רעות,1200,111,103,0,464,360,1,359,37,0,0,0,0,0,1,25,0,0,0,0,0,0,0,1,13,29,28,0,0,0,223,0,0,0,0,0,0,0,0,2
5,2102,מחולה,3599,1,2,0,334,262,0,262,3,3,0,0,0,0,0,177,0,1,0,0,0,0,0,20,0,48,0,0,0,0,7,0,0,0,0,0,0,0,0,3
3,1238,מעין ברוך,416,1,1,0,483,339,0,339,67,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,11,39,38,1,0,0,174,0,0,1,0,0,0,0,0,2
2,1080,מעלה אדומים,3616,20,19,0,565,407,2,405,3,15,2,0,0,0,0,256,0,0,0,0,0,0,0,38,4,63,3,0,0,0,12,0,0,0,0,0,0,0,0,9
2,1096,מעלה אדומים,3616,43,25,0,670,532,2,530,11,0,0,0,0,0,0,51,0,0,0,0,0,0,0,23,30,305,2,0,0,0,72,0,0,0,0,0,0,0,1,35
6,2764,מעלות-תרשיחא,1063,2.1,17,0,516,370,0,370,14,6,6,0,0,0,0,16,0,1,0,0,0,0,0,6,45,176,10,0,0,0,64,0,0,0,0,0,0,0,0,26
6,2765,מעלות-תרשיחא,1063,2.2,17,0,516,354,1,353,17,4,0,1,0,0,1,15,0,0,0,0,0,0,0,11,54,145,8,0,0,0,75,0,0,1,0,0,0,0,0,21
6,2792,מעלות-תרשיחא,1063,33,20,0,451,291,3,288,13,2,11,0,0,0,0,15,0,1,0,0,0,0,0,1,71,109,3,0,0,0,42,0,0,0,0,1,0,0,0,19
5,2107,משכיות,3785,1,1,0,164,128,0,128,6,2,0,0,0,0,1,67,0,1,0,0,0,0,0,31,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,9
3,1211,משמר הירדן,732,1,1,0,550,395,3,392,34,4,0,0,0,0,0,15,0,2,0,1,0,0,0,11,17,188,14,0,0,0,94,0,0,1,0,0,0,0,0,11
6,2125,נהריה,9100,18,58,0,570,309,6,303,2,2,0,0,0,0,0,11,0,0,0,0,0,0,1,5,70,136,2,0,0,0,32,0,0,0,0,0,0,0,0,42
6,2129,נהריה,9100,22,17,0,560,300,3,297,4,1,1,0,0,0,0,7,0,0,0,0,0,0,0,5,67,145,2,0,0,0,33,0,0,0,0,0,0,0,0,32
6,2134,נהריה,9100,32,18,0,529,336,2,334,20,7,1,0,0,0,0,13,0,0,0,0,0,0,0,11,9,175,2,1,0,0,46,0,0,1,0,0,0,0,0,48
6,2140,נהריה,9100,38.1,36,0,640,426,3,423,26,1,0,0,0,0,0,24,0,0,0,0,0,0,0,11,47,182,5,1,0,0,106,0,0,0,0,0,0,0,0,20
6,2164,נהריה,9100,60,1,0,605,398,3,395,20,2,1,0,1,0,0,15,0,0,0,0,1,0,0,4,21,174,14,0,0,0,124,0,0,0,0,0,0,0,0,18
2,1031,נווה דניאל,3725,3,2,0,520,390,1,389,2,8,0,0,0,0,0,249,0,0,0,0,0,0,0,48,0,69,1,0,0,0,10,0,0,0,0,0,0,0,0,2
5,1982,נוף הגליל,1061,71,74,0,686,442,5,437,8,1,100,0,0,0,1,3,0,0,2,0,0,0,1,2,128,130,7,1,0,0,51,0,0,1,0,1,0,0,0,0
2,945,נחשון,777,1,1,0,462,351,1,350,26,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,6,18,159,0,0,0,132,0,0,0,0,0,0,0,0,0
13,6280,נס ציונה,7200,3,7,0,634,412,3,409,26,5,0,0,0,0,1,12,0,0,0,1,0,0,0,9,23,184,8,0,0,0,100,0,2,0,0,1,0,0,0,37
13,6313,נס ציונה,7200,37,16,0,687,545,2,543,55,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,15,125,33,0,0,0,281,0,0,0,0,0,0,0,1,11
13,6325,נס ציונה,7200,63,19,0,547,413,0,413,35,6,0,0,0,0,0,9,0,2,0,0,0,0,0,0,18,52,31,0,0,0,256,1,0,0,0,0,0,0,0,3
8,3337,נשר,2500,6,6,0,647,429,4,425,13,2,1,0,0,0,0,2,0,0,0,0,0,0,0,5,65,193,0,0,0,0,77,0,0,0,0,0,0,0,0,67
8,3356,נשר,2500,26.4,15,0,646,486,1,485,25,1,0,0,0,0,0,11,0,0,0,0,0,0,0,2,63,168,7,0,0,0,195,0,0,0,0,0,0,0,0,13
8,3359,נשר,2500,26.7,15,0,645,476,0,476,31,5,2,0,0,0,0,16,0,1,0,0,0,0,0,6,78,137,14,0,0,0,181,0,0,0,0,0,0,0,0,5
10,4215,נתניה,7400,41,122,0,706,281,6,275,9,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,60,127,4,0,0,0,36,1,0,0,0,0,0,0,2,22
10,4217,נתניה,7400,43,138,0,509,200,1,199,6,0,1,0,0,0,0,8,0,1,1,0,0,0,0,6,42,79,0,0,0,0,36,0,0,0,0,1,0,0,1,17
10,4324,נתניה,7400,166,31,0,704,417,5,412,13,3,0,0,0,0,0,24,0,0,0,0,0,0,0,7,60,175,1,0,0,0,72,0,3,0,0,0,0,0,0,54
10,4379,נתניה,7400,211,100,0,628,428,2,426,25,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,35,117,16,0,0,0,190,0,0,0,0,1,0,0,0,15
6,2253,עכו,7600,6,12,0,597,431,8,423,12,0,1,0,0,0,0,24,0,0,0,0,0,0,0,5,80,208,0,1,0,0,49,0,1,0,0,1,0,0,1,40
2,800,עמינדב,779,1,1,0,641,470,0,470,27,2,3,0,0,0,82,36,0,0,0,0,0,0,0,3,19,130,45,0,0,0,112,0,1,0,0,0,0,0,0,10
9,4057,פרדס חנה-כרכור,7800,21,10,0,693,498,3,495,33,3,1,0,0,0,0,15,0,0,0,0,0,0,0,5,8,149,47,0,0,0,189,0,1,0,0,0,0,0,1,43
11,5017,פתח תקווה,7900,61,88,0,466,267,6,261,2,7,0,0,0,0,0,13,0,0,0,0,0,0,0,12,24,126,0,1,0,0,35,0,0,0,0,1,0,0,0,40
11,4829,פתח תקווה,7900,101,67,0,485,389,2,387,17,20,0,0,0,0,0,102,0,1,0,0,0,0,0,11,12,88,11,0,0,0,116,0,0,0,0,0,0,0,0,9
11,4844,פתח תקווה,7900,122,17,0,552,339,1,338,27,2,0,0,0,0,0,17,0,2,0,0,0,0,0,4,45,96,7,0,0,0,125,2,0,0,0,1,0,1,0,9
11,4861,פתח תקווה,7900,140,67,0,525,397,2,395,32,13,2,0,0,0,0,79,0,0,0,0,0,0,0,4,20,67,13,0,0,0,146,0,0,0,0,0,0,0,0,19
11,4931,פתח תקווה,7900,244,109,0,740,618,1,617,48,1,1,0,0,0,0,20,0,1,0,0,0,0,0,6,32,165,14,0,0,0,324,0,0,0,0,1,0,0,0,4
11,4976,פתח תקווה,7900,300,122,0,594,465,0,465,16,18,1,0,0,0,0,118,0,0,0,0,0,0,0,10,16,123,8,0,0,0,147,0,0,0,0,0,0,0,0,8
11,4982,פתח תקווה,7900,308,129,0,659,510,1,509,30,1,0,0,0,0,0,10,0,0,0,0,0,0,0,9,53,159,6,0,0,0,229,0,0,0,0,0,0,0,0,12
2,804,צור הדסה,1113,3,2,0,645,482,1,481,51,1,3,0,0,0,0,21,0,0,0,0,0,0,0,5,49,126,46,0,0,0,174,0,0,0,0,0,0,0,0,5
2,951,צרעה,567,2,1,0,457,296,2,294,70,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,68,0,0,0,130,0,0,0,0,0,0,0,0,2
10,4646,קדימה-צורן,195,7,1,0,575,389,1,388,22,7,0,0,0,0,0,8,0,0,0,0,0,0,0,7,42,125,7,0,0,0,80,0,0,0,0,0,0,0,0,90
10,4659,קדימה-צורן,195,104,109,0,740,536,0,536,47,0,1,0,0,0,5,9,0,0,0,0,0,0,0,1,38,84,42,0,0,0,300,0,0,0,0,0,0,0,0,9
2,1042,קרית ארבע,3611,7,2,0,549,373,1,372,3,4,0,0,0,0,0,104,0,0,0,0,0,0,0,81,7,151,1,0,0,0,12,0,1,0,0,0,0,0,1,7
2,1043,קרית ארבע,3611,8,2,0,508,343,2,341,0,3,0,0,0,0,0,78,0,0,0,0,0,0,0,57,13,172,0,1,0,0,8,0,0,0,0,0,0,0,0,9
8,3488,קרית אתא,6800,18,57,0,661,352,4,348,5,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,105,160,2,0,0,0,36,0,0,0,0,0,0,0,0,31
8,3506,קרית אתא,6800,37,60,0,712,521,3,518,17,8,0,1,0,0,0,31,0,0,0,0,0,0,0,20,7,328,5,0,0,0,77,0,0,0,0,0,0,1,0,23
8,3512,קרית אתא,6800,43,3,0,752,486,1,485,20,6,0,0,0,0,0,22,0,0,0,0,0,0,0,8,31,250,5,0,0,0,82,0,0,0,0,0,0,0,1,60
8,3520,קרית אתא,6800,53,19,0,789,570,1,569,27,6,0,0,0,0,0,23,0,0,0,0,0,0,0,10,36,300,3,0,0,0,106,2,0,0,0,0,0,0,0,56
8,3522,קרית אתא,6800,55,61,0,758,516,2,514,11,34,0,0,0,0,0,19,0,0,0,0,0,0,0,21,33,227,3,0,0,0,96,0,0,0,0,0,0,0,0,70
8,3526,קרית אתא,6800,59,43,0,698,508,1,507,24,15,0,0,0,0,0,40,0,0,0,1,0,0,0,21,21,212,3,0,0,0,130,0,0,1,0,0,0,0,0,39
8,3545,קרית אתא,6800,75,8,0,576,388,2,386,10,1,1,0,0,0,0,13,0,0,0,0,0,0,0,5,78,175,0,0,0,0,89,1,0,0,0,0,0,0,0,13
8,3547,קרית אתא,6800,77,70,0,690,578,1,577,30,2,0,1,0,0,0,24,0,0,0,0,0,0,0,3,39,173,12,0,1,0,286,0,0,0,0,0,0,0,1,5
8,3444,קרית ביאליק,9500,26,6,0,578,282,1,281,10,3,1,0,0,0,0,4,0,1,0,0,0,0,0,2,44,114,7,0,0,0,73,2,1,0,0,2,0,0,0,17
8,3464,קרית ביאליק,9500,55.6,4,0,607,391,1,390,23,7,0,2,0,0,0,8,0,0,0,0,0,0,0,7,28,118,10,1,0,0,165,0,0,0,1,0,0,0,0,20
8,3386,קרית טבעון,2300,10.3,3,0,644,427,2,425,49,2,2,0,0,0,0,11,0,0,0,0,0,0,0,1,20,85,65,0,0,0,183,2,0,0,0,0,0,0,0,5
8,3389,קרית טבעון,2300,15,4,0,655,459,0,459,52,4,11,0,0,0,0,16,0,0,0,0,0,0,0,1,7,37,89,0,0,0,242,0,0,0,0,0,0,0,0,0
8,3565,קרית ים,9600,16,4,0,615,368,1,367,11,8,0,0,0,0,0,10,0,0,0,0,0,2,0,0,71,174,3,0,0,0,65,0,1,0,0,0,0,0,1,21
8,3571,קרית ים,9600,22,31,0,696,339,2,337,8,3,0,0,0,0,0,7,0,2,0,0,1,0,0,4,115,119,1,2,0,0,56,0,3,0,0,0,0,2,0,14
8,3604,קרית ים,9600,61,38,0,552,429,2,427,16,2,0,0,0,0,0,21,0,0,0,0,0,0,0,4,48,176,6,0,0,0,140,0,0,0,0,0,0,0,0,14
8,3668,קרית מוצקין,8200,71,17,0,573,442,0,442,35,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,37,111,11,0,0,0,223,0,0,0,0,0,0,0,0,12
17,9010,קרית מלאכי,1034,30,3,1,751,598,0,598,3,152,0,0,0,0,1,98,0,0,0,0,0,0,0,120,5,119,0,0,0,0,13,0,0,0,0,0,0,0,0,87
3,1245,קרית שמונה,2800,4,2,0,544,354,1,353,22,6,0,0,0,0,0,80,0,0,0,0,0,0,0,7,10,153,4,0,0,0,58,0,0,0,0,0,0,0,0,13
3,1257,קרית שמונה,2800,16,2,0,546,325,2,323,22,2,0,0,0,0,0,18,0,0,0,0,0,0,0,4,33,162,5,0,0,0,35,0,0,0,0,0,0,0,0,42
3,1261,קרית שמונה,2800,20,8,0,681,403,3,400,14,1,0,0,0,0,0,10,0,0,0,0,0,0,0,8,54,204,7,1,0,0,65,0,0,0,0,0,0,0,0,36
3,1268,קרית שמונה,2800,27,5,0,592,330,2,328,9,2,0,0,0,0,0,15,0,0,0,0,0,0,1,3,55,180,2,0,0,0,24,0,0,1,0,0,0,0,0,36
11,5114,ראש העין,2640,8,55,0,707,548,1,547,17,24,0,0,0,0,0,33,0,0,0,0,0,0,0,24,4,263,2,0,0,0,56,0,0,0,0,0,0,0,0,124
11,5122,ראש העין,2640,16,57,0,640,464,5,459,5,18,0,0,0,0,0,30,0,0,0,0,0,0,0,33,6,236,2,0,0,0,37,0,1,0,0,0,0,0,1,90
11,5142,ראש העין,2640,37,33,0,550,414,2,412,9,18,0,0,0,0,0,19,0,0,0,0,0,0,0,18,5,238,3,0,0,0,31,0,0,0,0,0,0,0,0,71
11,5172,ראש העין,2640,67.5,72,0,701,594,1,593,24,0,0,0,0,0,0,37,1,0,0,0,0,0,0,3,38,152,15,0,0,0,316,0,0,0,0,0,0,0,0,7
13,5976,ראשון לציון,8300,5,3,0,537,333,2,331,18,4,0,0,0,0,0,14,0,1,0,0,0,0,0,20,19,142,7,0,0,0,70,1,1,0,0,0,0,0,0,34
13,5978,ראשון לציון,8300,7,40,0,634,377,4,373,12,5,2,0,0,0,0,17,0,1,0,0,0,0,0,7,32,142,15,2,0,0,99,0,3,0,0,0,0,0,0,36
13,5895,ראשון לציון,8300,17,2,0,532,325,1,324,23,1,0,0,0,0,0,10,0,0,0,0,0,0,0,5,39,81,2,0,0,0,156,0,1,0,0,0,0,0,0,6
13,5781,ראשון לציון,8300,63.3,100,0,614,392,3,389,11,12,1,0,0,0,0,9,0,1,1,0,0,0,0,5,62,140,5,0,0,0,114,0,1,0,0,0,0,0,1,26
13,5943,ראשון לציון,8300,115,105,0,562,345,3,342,22,3,1,0,0,0,2,13,0,0,0,0,0,0,0,2,51,87,16,0,0,0,132,0,0,0,0,0,0,0,0,13
13,6011,ראשון לציון,8300,182.4,91,0,620,468,1,467,23,2,0,0,0,0,2,21,0,0,0,0,0,0,0,8,16,171,7,0,0,0,198,1,0,0,0,0,0,0,0,18
13,6013,ראשון לציון,8300,182.6,91,0,620,460,0,460,32,3,0,0,0,0,0,14,0,0,0,0,0,0,0,4,32,124,11,0,0,0,232,0,0,0,0,0,0,0,0,8
13,6021,ראשון לציון,8300,187.5,27,0,682,502,2,500,22,1,0,0,0,0,1,16,0,1,0,0,0,0,0,2,47,171,11,0,0,0,199,0,0,0,0,0,0,0,0,29
13,6045,ראשון לציון,8300,249,110,0,617,440,2,438,23,4,0,0,0,0,0,23,0,0,0,0,0,0,0,11,36,151,6,0,0,0,174,0,0,0,0,0,0,0,0,10
13,6051,ראשון לציון,8300,260,80,0,581,468,3,465,32,0,0,0,0,0,0,15,0,1,0,0,0,0,0,4,29,145,15,0,0,0,206,0,0,0,0,0,0,0,0,18
13,6078,ראשון לציון,8300,288,82,0,579,442,1,441,35,1,0,0,0,0,0,23,0,0,0,0,0,0,0,6,28,141,4,0,1,0,182,0,0,0,0,0,0,0,0,20
5,2109,רועי,3619,1,1,0,133,92,1,91,11,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,4,28,1,0,0,0,39,0,0,0,0,0,0,0,0,0
13,6206,רחובות,8400,15,4,0,639,464,2,462,24,5,2,0,0,0,0,17,0,0,0,0,0,0,0,16,13,186,11,0,0,0,134,0,2,0,0,0,0,0,0,52
13,6115,רחובות,8400,41,10,0,637,401,2,399,20,9,4,0,0,0,0,18,0,0,0,0,0,0,0,2,70,121,11,0,0,0,138,0,0,0,0,0,0,0,0,6
13,6123,רחובות,8400,48.2,19,0,656,461,3,458,6,79,0,0,0,0,0,63,0,0,0,0,0,0,0,38,40,91,3,0,0,0,57,1,0,0,0,0,0,0,1,79
13,6134,רחובות,8400,53,18,0,531,342,5,337,20,8,0,0,0,0,0,33,0,0,0,0,0,0,0,5,44,69,20,1,0,0,133,0,0,0,0,0,0,0,0,4
12,5374,רמלה,8500,85,30,0,655,487,1,486,18,1,0,0,0,0,0,24,0,0,0,0,0,0,0,18,11,271,3,0,0,0,84,0,0,0,0,0,0,0,0,56
12,5378,רמלה,8500,91,30,0,633,510,1,509,9,2,3,0,0,0,1,20,0,0,0,0,0,0,0,13,14,283,3,0,0,0,63,0,0,0,0,0,0,0,0,98
14,6528,תל אביב - יפו,5000,12,122,0,614,457,1,456,33,1,2,0,0,0,0,15,0,0,0,0,0,0,1,7,10,83,79,1,0,0,215,0,0,0,0,1,0,0,0,8
14,6594,תל אביב - יפו,5000,62.2,13,0,679,494,1,493,38,5,4,0,0,0,0,9,0,1,0,0,0,0,0,3,15,60,84,0,0,0,274,0,0,0,0,0,0,0,0,0
14,6604,תל אביב - יפו,5000,67,107,0,574,389,3,386,37,1,3,0,0,0,0,16,0,0,0,0,0,0,0,1,19,26,81,0,0,0,197,2,0,0,0,0,0,0,0,3
14,6606,תל אביב - יפו,5000,69,111,0,692,458,0,458,38,4,3,0,0,0,0,5,0,0,0,0,0,2,0,0,17,38,89,0,0,0,254,0,1,0,0,0,0,0,0,7
14,6740,תל אביב - יפו,5000,166.2,50,0,654,407,1,406,27,1,3,0,0,0,0,11,0,0,0,0,0,0,0,2,20,36,95,0,0,0,211,0,0,0,0,0,0,0,0,0
14,6662,תל אביב - יפו,5000,182,185,0,633,401,1,400,31,1,2,0,0,0,0,15,0,0,0,0,0,5,0,0,20,42,66,0,0,0,217,0,1,0,0,0,0,0,0,0
14,6761,תל אביב - יפו,5000,212.6,52,1,616,393,1,392,33,5,3,0,0,0,0,19,0,0,0,0,0,0,0,2,19,58,65,0,0,0,188,0,0,0,0,0,0,0,0,0
14,6782,תל אביב - יפו,5000,247,120,0,708,482,0,482,31,5,8,0,0,0,0,14,0,0,0,0,0,0,0,1,13,40,161,0,0,0,206,0,0,0,0,0,0,0,0,3
14,7058,תל אביב - יפו,5000,260,2,0,528,277,0,277,23,1,2,0,0,0,0,9,0,0,0,0,0,0,0,2,12,62,49,0,0,0,107,0,0,0,0,0,0,0,0,10
14,6846,תל אביב - יפו,5000,370,96,0,753,464,2,462,34,1,9,0,0,0,0,13,0,0,0,0,0,0,0,2,12,46,110,0,0,0,233,0,0,0,0,0,1,0,0,1
14,6849,תל אביב - יפו,5000,373,96,0,594,393,1,392,40,2,4,0,2,0,0,7,0,0,0,0,0,0,0,1,16,36,98,0,0,0,185,0,1,0,0,0,0,0,0,0
14,6854,תל אביב - יפו,5000,382,30,0,766,407,0,407,33,2,5,0,0,0,0,5,0,0,0,0,0,0,0,3,20,55,87,0,0,0,193,0,0,0,0,0,0,0,0,4
14,6857,תל אביב - יפו,5000,386,96,0,793,482,0,482,43,4,14,0,0,0,0,15,0,0,0,0,0,0,0,3,17,43,116,0,0,0,226,0,0,0,0,0,0,0,0,1
14,6863,תל אביב - יפו,5000,394,30,0,751,458,1,457,44,5,5,0,0,0,0,11,0,0,0,0,0,0,0,0,7,39,115,0,0,0,230,0,0,0,0,0,0,0,0,1
14,6864,תל אביב - יפו,5000,395,30,0,788,503,0,503,30,5,10,0,0,0,2,3,0,0,0,0,0,0,0,1,22,45,119,0,0,0,262,0,0,0,0,0,0,0,0,4
14,7077,תל אביב - יפו,5000,477,2,0,610,229,1,228,31,2,0,0,1,0,0,3,0,0,0,0,0,0,0,3,10,40,49,0,0,0,89,0,0,0,0,0,0,0,0,0
14,7106,תל אביב - יפו,5000,571,235,0,648,398,1,397,39,0,13,0,0,0,0,12,0,0,0,0,0,0,0,3,15,39,100,0,0,0,172,0,0,0,0,0,0,0,0,4
14,6900,תל אביב - יפו,5000,582.1,74,0,647,280,3,277,26,2,20,0,0,0,0,9,0,2,0,0,0,0,0,6,7,59,46,0,0,0,86,0,0,0,1,0,0,0,0,13
14,6905,תל אביב - יפו,5000,582.6,74,0,643,272,1,271,28,1,15,0,0,0,0,9,0,0,0,1,0,0,0,7,15,49,54,0,0,0,80,0,0,0,0,0,0,0,0,12
14,7024,תל אביב - יפו,5000,765,217,0,542,317,2,315,17,1,1,0,0,0,0,16,0,0,0,0,0,0,0,7,45,117,15,0,0,0,75,0,0,0,0,0,0,0,1,20
14,7042,תל אביב - יפו,5000,782,26,0,691,479,3,476,26,7,6,0,0,0,0,13,0,0,0,0,0,0,0,10,16,206,30,0,0,0,65,0,0,0,0,0,0,0,0,97
14,7047,תל אביב - יפו,5000,787,95,0,719,423,3,420,38,9,13,0,0,0,0,7,0,0,0,0,0,0,0,9,4,127,54,0,0,0,56,1,0,0,0,0,0,0,0,102
14,7164,תל אביב - יפו,5000,877,250,0,607,375,8,367,15,8,4,1,0,0,0,9,0,0,0,0,0,0,0,4,23,146,6,0,1,0,52,0,0,0,0,0,0,0,0,98
2,1046,תקוע,3563,1,3,0,739,529,2,527,9,11,2,0,0,0,0,314,0,1,0,0,0,0,0,42,15,95,2,0,0,0,30,0,0,0,0,0,0,0,0,6
2,1048,תקוע,3563,3,3,0,700,543,4,539,9,3,0,0,0,0,0,308,0,2,0,0,0,0,0,39,6,133,0,0,0,0,25,1,1,0,0,0,0,0,0,12
2,957,תרום,778,1,1,0,565,452,0,452,17,9,0,0,0,0,38,85,0,0,0,0,0,0,0,12,2,202,4,0,0,0,35,0,0,0,0,0,0,0,0,48
10,4567,אבן יהודה,182,1.3,2,0,562,421,1,420,22,10,0,0,0,0,1,28,0,1,0,0,0,0,0,16,12,157,17,0,0,0,131,0,0,0,0,0,0,0,0,25
9,3857,אור עקיבא,1020,10,12,0,672,370,3,367,8,5,0,0,0,0,0,8,0,0,0,0,0,0,0,4,36,232,0,0,0,0,19,0,0,0,0,0,0,0,0,55
9,3871,אור עקיבא,1020,26,14,0,550,413,3,410,16,3,0,0,0,0,0,18,0,0,1,0,0,0,0,18,30,197,2,0,0,0,105,0,0,0,0,0,0,1,0,19
2,961,אלון שבות,3604,3,2,0,670,525,0,525,5,9,3,0,0,0,0,364,0,1,0,0,0,0,0,28,1,87,5,0,0,0,20,1,0,0,0,0,0,0,1,0
11,5096,אלעד,1309,23,17,0,621,553,1,552,2,163,0,0,0,0,0,15,0,0,0,0,0,0,0,18,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,325
2,969,אפרת,3650,5,1,0,672,484,6,478,3,8,0,0,0,0,0,281,0,0,0,0,0,0,0,36,0,116,0,0,0,0,25,0,0,0,0,0,0,1,0,8
2,974,אפרת,3650,10,4,0,613,514,1,513,6,13,0,0,0,0,1,302,0,0,0,0,0,0,0,26,4,130,1,0,0,0,24,1,0,0,0,0,0,0,0,5
2,976,אפרת,3650,13,7,0,441,404,0,404,3,2,0,0,0,0,0,278,0,0,0,0,0,0,0,22,5,73,0,0,0,0,14,0,0,0,0,0,0,0,0,7
12,5633,בית דגן,466,7,7,0,619,467,1,466,37,5,0,0,0,0,0,15,0,1,0,0,0,0,0,7,16,156,11,0,0,0,210,0,0,0,0,0,0,0,1,7
12,5636,בית חשמונאי,1050,2,1,0,734,540,2,538,38,1,0,1,0,0,9,21,0,2,0,0,0,0,0,8,14,166,21,0,0,0,248,0,0,0,0,0,0,0,0,9
10,4587,בית יצחק-שער חפר,326,2,1,0,517,385,1,384,17,2,0,0,0,0,5,7,0,0,0,0,0,0,0,1,21,41,36,0,0,0,253,0,0,0,0,0,0,0,1,0
5,1645,בית שאן,9200,24,20,0,670,509,5,504,27,7,0,0,0,0,0,39,1,0,0,0,0,0,0,16,5,296,2,0,0,0,28,0,0,0,0,0,0,0,0,83
2,900,בית שמש,2610,72,21,0,764,592,0,592,0,350,0,0,0,0,0,14,0,0,0,0,0,0,0,15,2,14,2,0,0,0,2,0,0,0,0,0,0,0,0,193
2,921,בית שמש,2610,93,49,0,765,579,1,578,2,191,1,0,0,0,1,204,0,0,0,0,0,0,0,43,1,84,0,0,0,0,13,0,1,0,0,0,0,0,0,37
2,923,בית שמש,2610,95,47,0,529,433,7,426,0,241,0,0,0,0,0,9,0,0,0,0,0,0,0,19,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,142
2,924,בית שמש,2610,96,34,0,539,391,2,389,0,140,0,0,0,0,0,5,0,0,0,0,0,0,0,17,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,176
2,983,ביתר עילית,3780,6,14,0,749,606,2,604,0,354,1,0,0,0,0,9,0,0,0,0,0,0,0,27,1,34,0,0,0,0,1,0,0,0,0,0,0,0,0,177
2,995,ביתר עילית,3780,21,15,0,743,634,10,624,0,533,0,0,0,0,0,5,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2,998,ביתר עילית,3780,26,24,0,551,464,1,463,0,204,0,0,0,0,0,2,0,0,0,0,0,0,0,29,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,209
2,1004,ביתר עילית,3780,33.1,1,0,620,495,0,495,0,151,0,0,0,0,0,6,0,0,0,0,0,0,0,30,1,26,0,0,0,0,2,0,0,0,0,0,0,0,0,279
